route_id,airline_id,operator_name,segment,origin_airport,origin_country,origin_region,dest_airport,dest_country,dest_region,flight_type,aircraft_type,annual_flights_2025,distance_km,annual_growth_rate,saf_pct_2025,saf_pct_2030,saf_pct_2035,saf_pct_2040,saf_pct_2045
R347,IB,Iberia,Passenger,MAD,Spain,EU,JFK,United States,US,international,A350-900,730,5760.0,0.025,0.02,0.06,0.15,0.3,0.4
R348,IB,Iberia,Passenger,MAD,Spain,EU,MIA,United States,US,international,A350-900,730,7900.0,0.025,0.02,0.06,0.15,0.3,0.4
R349,IB,Iberia,Passenger,MAD,Spain,EU,ORD,United States,US,international,A330-300,548,8100.0,0.025,0.02,0.06,0.15,0.3,0.4
R350,IB,Iberia,Passenger,MAD,Spain,EU,LAX,United States,US,international,A350-900,365,9300.0,0.025,0.02,0.06,0.15,0.3,0.4
R351,IB,Iberia,Passenger,MAD,Spain,EU,BOS,United States,US,international,A330-300,365,5800.0,0.025,0.02,0.06,0.15,0.3,0.4
R352,IB,Iberia,Passenger,MAD,Spain,EU,YYZ,Canada,US,international,A330-300,365,6500.0,0.025,0.02,0.06,0.15,0.3,0.4
R353,IB,Iberia,Passenger,MAD,Spain,EU,EZE,Argentina,LATAM,international,A350-900,730,10400.0,0.025,0.02,0.06,0.15,0.3,0.4
R354,IB,Iberia,Passenger,MAD,Spain,EU,BOG,Colombia,LATAM,international,A350-900,730,8700.0,0.025,0.02,0.06,0.15,0.3,0.4
R355,IB,Iberia,Passenger,MAD,Spain,EU,MEX,Mexico,LATAM,international,A350-900,730,9200.0,0.025,0.02,0.06,0.15,0.3,0.4
R356,IB,Iberia,Passenger,MAD,Spain,EU,LIM,Peru,LATAM,international,A350-900,548,10300.0,0.025,0.02,0.06,0.15,0.3,0.4
R357,IB,Iberia,Passenger,MAD,Spain,EU,SCL,Chile,LATAM,international,A350-900,548,11600.0,0.025,0.02,0.06,0.15,0.3,0.4
R358,IB,Iberia,Passenger,MAD,Spain,EU,GYE,Ecuador,LATAM,international,A330-300,365,9300.0,0.025,0.02,0.06,0.15,0.3,0.4
R359,IB,Iberia,Passenger,MAD,Spain,EU,CCS,Venezuela,LATAM,international,A330-300,365,8600.0,0.025,0.02,0.06,0.15,0.3,0.4
R360,IB,Iberia,Passenger,MAD,Spain,EU,HAV,Cuba,LATAM,international,A330-300,365,8700.0,0.025,0.02,0.06,0.15,0.3,0.4
R361,IB,Iberia,Passenger,MAD,Spain,EU,DXB,UAE,MENA,international,A330-300,548,5700.0,0.025,0.02,0.06,0.15,0.3,0.4
R362,IB,Iberia,Passenger,MAD,Spain,EU,DOH,Qatar,MENA,international,A330-300,365,5600.0,0.025,0.02,0.06,0.15,0.3,0.4
R363,IB,Iberia,Passenger,MAD,Spain,EU,CAI,Egypt,MENA,international,A321neo,548,3600.0,0.025,0.02,0.06,0.15,0.3,0.4
R364,IB,Iberia,Passenger,MAD,Spain,EU,CMN,Morocco,MENA,international,A320neo,548,1600.0,0.025,0.02,0.06,0.15,0.3,0.4
R365,IB,Iberia,Passenger,MAD,Spain,EU,NRT,Japan,APAC,international,A350-900,365,12000.0,0.025,0.02,0.06,0.15,0.3,0.4
R366,IB,Iberia,Passenger,BCN,Spain,EU,JFK,United States,US,international,A330-300,365,6420.0,0.025,0.02,0.06,0.15,0.3,0.4
R367,IB,Iberia,Passenger,BCN,Spain,EU,MIA,United States,US,international,A330-300,365,8220.0,0.025,0.02,0.06,0.15,0.3,0.4
R368,IB,Iberia,Passenger,BCN,Spain,EU,EZE,Argentina,LATAM,international,A330-300,365,10600.0,0.025,0.02,0.06,0.15,0.3,0.4
R369,IB,Iberia,Passenger,BCN,Spain,EU,BOG,Colombia,LATAM,international,A330-300,365,8980.0,0.025,0.02,0.06,0.15,0.3,0.4
R370,IB,Iberia,Passenger,BCN,Spain,EU,GRU,Brazil,LATAM,international,A330-300,365,9600.0,0.025,0.02,0.06,0.15,0.3,0.4
R371,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,ORD,United States,US,international,A330-300,548,7130.0,0.025,0.02,0.06,0.15,0.3,0.4
R372,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,BOS,United States,US,international,A330-300,548,5400.0,0.025,0.02,0.06,0.15,0.3,0.4
R373,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,EWR,United States,US,international,A330-300,548,5710.0,0.025,0.02,0.06,0.15,0.3,0.4
R374,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,YYZ,Canada,US,international,A330-300,365,5800.0,0.025,0.02,0.06,0.15,0.3,0.4
R375,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,YUL,Canada,US,international,A330-300,365,5400.0,0.025,0.02,0.06,0.15,0.3,0.4
R376,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,EZE,Argentina,LATAM,international,A330-300,548,10200.0,0.025,0.02,0.06,0.15,0.3,0.4
R377,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,SCL,Chile,LATAM,international,A330-300,365,10650.0,0.025,0.02,0.06,0.15,0.3,0.4
R378,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,BOG,Colombia,LATAM,international,A330-300,548,8300.0,0.025,0.02,0.06,0.15,0.3,0.4
R379,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,MEX,Mexico,LATAM,international,A330-300,365,9100.0,0.025,0.02,0.06,0.15,0.3,0.4
R380,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,LIM,Peru,LATAM,international,A330-300,365,9500.0,0.025,0.02,0.06,0.15,0.3,0.4
R381,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,FOR,Brazil,LATAM,international,A330-300,365,6000.0,0.025,0.02,0.06,0.15,0.3,0.4
R382,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,REC,Brazil,LATAM,international,A330-300,548,6300.0,0.025,0.02,0.06,0.15,0.3,0.4
R383,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,SSA,Brazil,LATAM,international,A330-300,365,7100.0,0.025,0.02,0.06,0.15,0.3,0.4
R384,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,CGH,Brazil,LATAM,international,A330-300,548,9100.0,0.025,0.02,0.06,0.15,0.3,0.4
R385,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,CAI,Egypt,MENA,international,A321neo,365,3900.0,0.025,0.02,0.06,0.15,0.3,0.4
R386,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,CMN,Morocco,MENA,international,A320neo,548,1600.0,0.025,0.02,0.06,0.15,0.3,0.4
R387,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,LOS,Nigeria,ROW,international,A330-300,365,5700.0,0.025,0.02,0.06,0.15,0.3,0.4
R388,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,DKR,Senegal,ROW,international,A321neo,548,3100.0,0.025,0.02,0.06,0.15,0.3,0.4
R389,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,LAD,Angola,ROW,international,A330-300,548,7100.0,0.025,0.02,0.06,0.15,0.3,0.4
R390,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,CPV,Cape Verde,ROW,international,A321neo,365,2600.0,0.025,0.02,0.06,0.15,0.3,0.4
R391,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,MPM,Mozambique,ROW,international,A330-300,365,9700.0,0.025,0.02,0.06,0.15,0.3,0.4
R392,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,NRT,Japan,APAC,international,A330-300,365,12300.0,0.025,0.02,0.06,0.15,0.3,0.4
R393,KL,KLM,Passenger,AMS,Netherlands,EU,JFK,United States,US,international,B787-9,730,5850.0,0.025,0.02,0.06,0.15,0.3,0.4
R394,KL,KLM,Passenger,AMS,Netherlands,EU,EWR,United States,US,international,B787-9,730,5880.0,0.025,0.02,0.06,0.15,0.3,0.4
R395,KL,KLM,Passenger,AMS,Netherlands,EU,IAD,United States,US,international,B787-9,548,6000.0,0.025,0.02,0.06,0.15,0.3,0.4
R396,KL,KLM,Passenger,AMS,Netherlands,EU,ORD,United States,US,international,B787-9,548,7400.0,0.025,0.02,0.06,0.15,0.3,0.4
R397,KL,KLM,Passenger,AMS,Netherlands,EU,LAX,United States,US,international,B787-9,365,8870.0,0.025,0.02,0.06,0.15,0.3,0.4
R398,KL,KLM,Passenger,AMS,Netherlands,EU,SFO,United States,US,international,B787-9,365,8950.0,0.025,0.02,0.06,0.15,0.3,0.4
R399,KL,KLM,Passenger,AMS,Netherlands,EU,ATL,United States,US,international,B787-9,365,7610.0,0.025,0.02,0.06,0.15,0.3,0.4
R400,KL,KLM,Passenger,AMS,Netherlands,EU,MIA,United States,US,international,B787-9,548,8100.0,0.025,0.02,0.06,0.15,0.3,0.4
R401,KL,KLM,Passenger,AMS,Netherlands,EU,BOS,United States,US,international,B787-9,548,5400.0,0.025,0.02,0.06,0.15,0.3,0.4
R402,KL,KLM,Passenger,AMS,Netherlands,EU,YYZ,Canada,US,international,B787-9,548,5880.0,0.025,0.02,0.06,0.15,0.3,0.4
R403,KL,KLM,Passenger,AMS,Netherlands,EU,YVR,Canada,US,international,B787-9,365,8000.0,0.025,0.02,0.06,0.15,0.3,0.4
R404,KL,KLM,Passenger,AMS,Netherlands,EU,NRT,Japan,APAC,international,B787-9,548,9200.0,0.025,0.02,0.06,0.15,0.3,0.4
R405,KL,KLM,Passenger,AMS,Netherlands,EU,ICN,South Korea,APAC,international,B787-9,548,8850.0,0.025,0.02,0.06,0.15,0.3,0.4
R406,KL,KLM,Passenger,AMS,Netherlands,EU,SIN,Singapore,APAC,international,B787-9,548,10700.0,0.025,0.02,0.06,0.15,0.3,0.4
R407,KL,KLM,Passenger,AMS,Netherlands,EU,KUL,Malaysia,APAC,international,B787-9,365,10900.0,0.025,0.02,0.06,0.15,0.3,0.4
R408,KL,KLM,Passenger,AMS,Netherlands,EU,SYD,Australia,APAC,international,B787-9,365,16700.0,0.025,0.02,0.06,0.15,0.3,0.4
R409,KL,KLM,Passenger,AMS,Netherlands,EU,BKK,Thailand,APAC,international,B787-9,548,9350.0,0.025,0.02,0.06,0.15,0.3,0.4
R410,KL,KLM,Passenger,AMS,Netherlands,EU,DXB,UAE,MENA,international,B787-9,730,5100.0,0.025,0.02,0.06,0.15,0.3,0.4
R411,KL,KLM,Passenger,AMS,Netherlands,EU,DOH,Qatar,MENA,international,B787-9,548,5000.0,0.025,0.02,0.06,0.15,0.3,0.4
R412,KL,KLM,Passenger,AMS,Netherlands,EU,NBO,Kenya,ROW,international,B787-9,548,6530.0,0.025,0.02,0.06,0.15,0.3,0.4
R413,KL,KLM,Passenger,AMS,Netherlands,EU,JNB,South Africa,ROW,international,B787-9,548,9100.0,0.025,0.02,0.06,0.15,0.3,0.4
R414,KL,KLM,Passenger,AMS,Netherlands,EU,LOS,Nigeria,ROW,international,B787-9,365,5200.0,0.025,0.02,0.06,0.15,0.3,0.4
R415,KL,KLM,Passenger,AMS,Netherlands,EU,ACC,Ghana,ROW,international,A330-300,365,5400.0,0.025,0.02,0.06,0.15,0.3,0.4
R416,KL,KLM,Passenger,AMS,Netherlands,EU,EZE,Argentina,LATAM,international,B787-9,365,12000.0,0.025,0.02,0.06,0.15,0.3,0.4
R417,KL,KLM,Passenger,AMS,Netherlands,EU,BOG,Colombia,LATAM,international,B787-9,365,9300.0,0.025,0.02,0.06,0.15,0.3,0.4
R418,KL,KLM,Passenger,AMS,Netherlands,EU,CAI,Egypt,MENA,international,A321neo,548,3200.0,0.025,0.02,0.06,0.15,0.3,0.4
R419,TK,Turkish Airlines,Passenger,IST,Turkey,EU,ORD,United States,US,international,B787-9,548,10130.0,0.025,0.0,0.01,0.05,0.1,0.2
R420,TK,Turkish Airlines,Passenger,IST,Turkey,EU,IAD,United States,US,international,B787-9,548,9750.0,0.025,0.0,0.01,0.05,0.1,0.2
R421,TK,Turkish Airlines,Passenger,IST,Turkey,EU,EWR,United States,US,international,B787-9,730,9380.0,0.025,0.0,0.01,0.05,0.1,0.2
R422,TK,Turkish Airlines,Passenger,IST,Turkey,EU,LAX,United States,US,international,B787-9,365,11300.0,0.025,0.0,0.01,0.05,0.1,0.2
R423,TK,Turkish Airlines,Passenger,IST,Turkey,EU,MIA,United States,US,international,B787-9,365,11250.0,0.025,0.0,0.01,0.05,0.1,0.2
R424,TK,Turkish Airlines,Passenger,IST,Turkey,EU,BOS,United States,US,international,B787-9,365,9000.0,0.025,0.0,0.01,0.05,0.1,0.2
R425,TK,Turkish Airlines,Passenger,IST,Turkey,EU,YYZ,Canada,US,international,B787-9,365,9660.0,0.025,0.0,0.01,0.05,0.1,0.2
R426,TK,Turkish Airlines,Passenger,IST,Turkey,EU,GRU,Brazil,LATAM,international,B787-9,365,11000.0,0.025,0.0,0.01,0.05,0.1,0.2
R427,TK,Turkish Airlines,Passenger,IST,Turkey,EU,EZE,Argentina,LATAM,international,B787-9,365,13200.0,0.025,0.0,0.01,0.05,0.1,0.2
R428,TK,Turkish Airlines,Passenger,IST,Turkey,EU,BOG,Colombia,LATAM,international,B787-9,365,11200.0,0.025,0.0,0.01,0.05,0.1,0.2
R429,TK,Turkish Airlines,Passenger,IST,Turkey,EU,MEX,Mexico,LATAM,international,B787-9,365,11500.0,0.025,0.0,0.01,0.05,0.1,0.2
R430,TK,Turkish Airlines,Passenger,IST,Turkey,EU,NRT,Japan,APAC,international,B787-9,548,9500.0,0.025,0.0,0.01,0.05,0.1,0.2
R431,TK,Turkish Airlines,Passenger,IST,Turkey,EU,HND,Japan,APAC,international,B787-9,365,9500.0,0.025,0.0,0.01,0.05,0.1,0.2
R432,TK,Turkish Airlines,Passenger,IST,Turkey,EU,ICN,South Korea,APAC,international,B787-9,548,8800.0,0.025,0.0,0.01,0.05,0.1,0.2
R433,TK,Turkish Airlines,Passenger,IST,Turkey,EU,SIN,Singapore,APAC,international,B787-9,548,8300.0,0.025,0.0,0.01,0.05,0.1,0.2
R434,TK,Turkish Airlines,Passenger,IST,Turkey,EU,BKK,Thailand,APAC,international,B787-9,548,7100.0,0.025,0.0,0.01,0.05,0.1,0.2
R435,TK,Turkish Airlines,Passenger,IST,Turkey,EU,KUL,Malaysia,APAC,international,B787-9,548,8200.0,0.025,0.0,0.01,0.05,0.1,0.2
R436,TK,Turkish Airlines,Passenger,IST,Turkey,EU,SYD,Australia,APAC,international,A350-900,365,15200.0,0.025,0.0,0.01,0.05,0.1,0.2
R437,TK,Turkish Airlines,Passenger,IST,Turkey,EU,NBO,Kenya,ROW,international,B787-9,365,4850.0,0.025,0.0,0.01,0.05,0.1,0.2
R438,TK,Turkish Airlines,Passenger,IST,Turkey,EU,JNB,South Africa,ROW,international,B787-9,548,7100.0,0.025,0.0,0.01,0.05,0.1,0.2
R439,TK,Turkish Airlines,Passenger,IST,Turkey,EU,LOS,Nigeria,ROW,international,A330-300,548,4900.0,0.025,0.0,0.01,0.05,0.1,0.2
R440,TK,Turkish Airlines,Passenger,IST,Turkey,EU,ACC,Ghana,ROW,international,A330-300,365,5200.0,0.025,0.0,0.01,0.05,0.1,0.2
R441,TK,Turkish Airlines,Passenger,IST,Turkey,EU,ADD,Ethiopia,ROW,international,B787-9,548,3400.0,0.025,0.0,0.01,0.05,0.1,0.2
R442,TK,Turkish Airlines,Passenger,IST,Turkey,EU,CMN,Morocco,MENA,international,A321neo,548,2900.0,0.025,0.0,0.01,0.05,0.1,0.2
R443,TK,Turkish Airlines,Passenger,IST,Turkey,EU,CAI,Egypt,MENA,international,A321neo,730,1600.0,0.025,0.0,0.01,0.05,0.1,0.2
R444,TK,Turkish Airlines,Passenger,IST,Turkey,EU,DOH,Qatar,MENA,international,B787-9,548,2950.0,0.025,0.0,0.01,0.05,0.1,0.2
R445,TK,Turkish Airlines,Passenger,IST,Turkey,EU,RUH,Saudi Arabia,MENA,international,B787-9,730,2400.0,0.025,0.0,0.01,0.05,0.1,0.2
R446,TK,Turkish Airlines,Passenger,IST,Turkey,EU,JED,Saudi Arabia,MENA,international,B787-9,730,2600.0,0.025,0.0,0.01,0.05,0.1,0.2
R447,AY,Finnair,Passenger,HEL,Finland,EU,ORD,United States,US,international,A350-900,365,8100.0,0.025,0.02,0.06,0.15,0.3,0.4
R448,AY,Finnair,Passenger,HEL,Finland,EU,LAX,United States,US,international,A350-900,365,9500.0,0.025,0.02,0.06,0.15,0.3,0.4
R449,AY,Finnair,Passenger,HEL,Finland,EU,HND,Japan,APAC,international,A350-900,548,9100.0,0.025,0.02,0.06,0.15,0.3,0.4
R450,AY,Finnair,Passenger,HEL,Finland,EU,ICN,South Korea,APAC,international,A350-900,548,8500.0,0.025,0.02,0.06,0.15,0.3,0.4
R451,AY,Finnair,Passenger,HEL,Finland,EU,SIN,Singapore,APAC,international,A350-900,548,9300.0,0.025,0.02,0.06,0.15,0.3,0.4
R452,AY,Finnair,Passenger,HEL,Finland,EU,DXB,UAE,MENA,international,A350-900,548,4900.0,0.025,0.02,0.06,0.15,0.3,0.4
R453,AY,Finnair,Passenger,HEL,Finland,EU,DOH,Qatar,MENA,international,A350-900,365,4800.0,0.025,0.02,0.06,0.15,0.3,0.4
R454,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,IAD,United States,US,international,A350-900,548,7700.0,0.025,0.02,0.06,0.15,0.3,0.4
R455,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,ORD,United States,US,international,A350-900,548,7900.0,0.025,0.02,0.06,0.15,0.3,0.4
R456,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,LAX,United States,US,international,A350-900,365,9650.0,0.025,0.02,0.06,0.15,0.3,0.4
R457,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,SFO,United States,US,international,A350-900,365,9600.0,0.025,0.02,0.06,0.15,0.3,0.4
R458,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,YYZ,Canada,US,international,A330-300,365,6700.0,0.025,0.02,0.06,0.15,0.3,0.4
R459,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,GRU,Brazil,LATAM,international,A350-900,548,9750.0,0.025,0.02,0.06,0.15,0.3,0.4
R460,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,EZE,Argentina,LATAM,international,A350-900,365,11500.0,0.025,0.02,0.06,0.15,0.3,0.4
R461,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,BOG,Colombia,LATAM,international,A330-300,365,9400.0,0.025,0.02,0.06,0.15,0.3,0.4
R462,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,DXB,UAE,MENA,international,B787-9,730,5000.0,0.025,0.02,0.06,0.15,0.3,0.4
R463,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,DOH,Qatar,MENA,international,B787-9,548,4900.0,0.025,0.02,0.06,0.15,0.3,0.4
R464,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,JNB,South Africa,ROW,international,B787-9,365,9400.0,0.025,0.02,0.06,0.15,0.3,0.4
R465,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,NBO,Kenya,ROW,international,B787-9,365,6600.0,0.025,0.02,0.06,0.15,0.3,0.4
R466,OS,Austrian Airlines,Passenger,VIE,Austria,EU,IAD,United States,US,international,A350-900,365,7400.0,0.025,0.02,0.06,0.15,0.3,0.4
R467,OS,Austrian Airlines,Passenger,VIE,Austria,EU,ORD,United States,US,international,A350-900,365,8100.0,0.025,0.02,0.06,0.15,0.3,0.4
R468,OS,Austrian Airlines,Passenger,VIE,Austria,EU,GRU,Brazil,LATAM,international,A350-900,365,10200.0,0.025,0.02,0.06,0.15,0.3,0.4
R469,OS,Austrian Airlines,Passenger,VIE,Austria,EU,DXB,UAE,MENA,international,B787-9,548,4600.0,0.025,0.02,0.06,0.15,0.3,0.4
R470,OS,Austrian Airlines,Passenger,VIE,Austria,EU,DOH,Qatar,MENA,international,B787-9,365,4500.0,0.025,0.02,0.06,0.15,0.3,0.4
R471,OS,Austrian Airlines,Passenger,VIE,Austria,EU,JNB,South Africa,ROW,international,B787-9,365,8800.0,0.025,0.02,0.06,0.15,0.3,0.4
R472,OS,Austrian Airlines,Passenger,VIE,Austria,EU,NBO,Kenya,ROW,international,B787-9,365,6200.0,0.025,0.02,0.06,0.15,0.3,0.4
R473,SK,SAS Scandinavian Airlines,Passenger,CPH,Denmark,EU,EWR,United States,US,international,A330-300,548,6720.0,0.025,0.02,0.06,0.15,0.3,0.4
R474,SK,SAS Scandinavian Airlines,Passenger,CPH,Denmark,EU,LAX,United States,US,international,A330-300,365,9110.0,0.025,0.02,0.06,0.15,0.3,0.4
R475,SK,SAS Scandinavian Airlines,Passenger,CPH,Denmark,EU,IAD,United States,US,international,A330-300,365,6580.0,0.025,0.02,0.06,0.15,0.3,0.4
R476,SK,SAS Scandinavian Airlines,Passenger,ARN,Sweden,EU,JFK,United States,US,international,A330-300,365,6780.0,0.025,0.0,0.01,0.05,0.1,0.2
R477,SK,SAS Scandinavian Airlines,Passenger,ARN,Sweden,EU,ORD,United States,US,international,A330-300,365,7870.0,0.025,0.0,0.01,0.05,0.1,0.2
R478,SK,SAS Scandinavian Airlines,Passenger,ARN,Sweden,EU,NRT,Japan,APAC,international,A330-300,365,8800.0,0.025,0.0,0.01,0.05,0.1,0.2
R479,SK,SAS Scandinavian Airlines,Passenger,ARN,Sweden,EU,SIN,Singapore,APAC,international,A330-300,365,10200.0,0.025,0.0,0.01,0.05,0.1,0.2
R480,SK,SAS Scandinavian Airlines,Passenger,CPH,Denmark,EU,NRT,Japan,APAC,international,A330-300,548,8900.0,0.025,0.02,0.06,0.15,0.3,0.4
R481,SK,SAS Scandinavian Airlines,Passenger,CPH,Denmark,EU,DXB,UAE,MENA,international,A330-300,548,5200.0,0.025,0.02,0.06,0.15,0.3,0.4
R482,SK,SAS Scandinavian Airlines,Passenger,CPH,Denmark,EU,DOH,Qatar,MENA,international,A330-300,365,5100.0,0.025,0.02,0.06,0.15,0.3,0.4
R483,DY,Norwegian Air Shuttle,Passenger,OSL,Norway,EU,JFK,United States,US,international,B787-9,730,5900.0,0.025,0.02,0.06,0.15,0.3,0.4
R484,DY,Norwegian Air Shuttle,Passenger,OSL,Norway,EU,LAX,United States,US,international,B787-9,365,8700.0,0.025,0.02,0.06,0.15,0.3,0.4
R485,DY,Norwegian Air Shuttle,Passenger,OSL,Norway,EU,SFO,United States,US,international,B787-9,365,8700.0,0.025,0.02,0.06,0.15,0.3,0.4
R486,DY,Norwegian Air Shuttle,Passenger,OSL,Norway,EU,ORD,United States,US,international,B787-9,365,7700.0,0.025,0.02,0.06,0.15,0.3,0.4
R487,DY,Norwegian Air Shuttle,Passenger,OSL,Norway,EU,BOS,United States,US,international,B787-9,365,5500.0,0.025,0.02,0.06,0.15,0.3,0.4
R488,DY,Norwegian Air Shuttle,Passenger,OSL,Norway,EU,MIA,United States,US,international,B787-9,365,8200.0,0.025,0.02,0.06,0.15,0.3,0.4
R489,AZ,ITA Airways,Passenger,FCO,Italy,EU,MIA,United States,US,international,A330-300,548,8700.0,0.025,0.02,0.06,0.15,0.3,0.4
R490,AZ,ITA Airways,Passenger,FCO,Italy,EU,ORD,United States,US,international,A330-300,365,8300.0,0.025,0.02,0.06,0.15,0.3,0.4
R491,AZ,ITA Airways,Passenger,FCO,Italy,EU,BOS,United States,US,international,A330-300,365,6700.0,0.025,0.02,0.06,0.15,0.3,0.4
R492,AZ,ITA Airways,Passenger,FCO,Italy,EU,YYZ,Canada,US,international,A330-300,365,7100.0,0.025,0.02,0.06,0.15,0.3,0.4
R493,AZ,ITA Airways,Passenger,FCO,Italy,EU,EZE,Argentina,LATAM,international,B787-9,548,11200.0,0.025,0.02,0.06,0.15,0.3,0.4
R494,AZ,ITA Airways,Passenger,FCO,Italy,EU,GRU,Brazil,LATAM,international,B787-9,365,9800.0,0.025,0.02,0.06,0.15,0.3,0.4
R495,AZ,ITA Airways,Passenger,FCO,Italy,EU,SIN,Singapore,APAC,international,B787-9,365,10100.0,0.025,0.02,0.06,0.15,0.3,0.4
R496,AZ,ITA Airways,Passenger,FCO,Italy,EU,DXB,UAE,MENA,international,B787-9,548,4500.0,0.025,0.02,0.06,0.15,0.3,0.4
R497,AZ,ITA Airways,Passenger,FCO,Italy,EU,DOH,Qatar,MENA,international,B787-9,365,4400.0,0.025,0.02,0.06,0.15,0.3,0.4
R498,AZ,ITA Airways,Passenger,FCO,Italy,EU,CAI,Egypt,MENA,international,A321neo,548,2200.0,0.025,0.02,0.06,0.15,0.3,0.4
R499,EI,Aer Lingus,Passenger,DUB,Ireland,EU,JFK,United States,US,international,A330-300,730,5100.0,0.025,0.02,0.06,0.15,0.3,0.4
R500,EI,Aer Lingus,Passenger,DUB,Ireland,EU,BOS,United States,US,international,A321neo,730,5200.0,0.025,0.02,0.06,0.15,0.3,0.4
R501,EI,Aer Lingus,Passenger,DUB,Ireland,EU,ORD,United States,US,international,A330-300,548,6350.0,0.025,0.02,0.06,0.15,0.3,0.4
R502,EI,Aer Lingus,Passenger,DUB,Ireland,EU,LAX,United States,US,international,A330-300,365,8400.0,0.025,0.02,0.06,0.15,0.3,0.4
R503,EI,Aer Lingus,Passenger,DUB,Ireland,EU,SFO,United States,US,international,A321neo,548,8350.0,0.025,0.02,0.06,0.15,0.3,0.4
R504,EI,Aer Lingus,Passenger,DUB,Ireland,EU,MIA,United States,US,international,A321neo,548,7300.0,0.025,0.02,0.06,0.15,0.3,0.4
R505,EI,Aer Lingus,Passenger,DUB,Ireland,EU,SEA,United States,US,international,A321neo,365,7700.0,0.025,0.02,0.06,0.15,0.3,0.4
R506,EI,Aer Lingus,Passenger,DUB,Ireland,EU,ATL,United States,US,international,A321neo,365,6900.0,0.025,0.02,0.06,0.15,0.3,0.4
R507,EI,Aer Lingus,Passenger,DUB,Ireland,EU,YYZ,Canada,US,international,A330-300,365,5400.0,0.025,0.02,0.06,0.15,0.3,0.4
R508,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,BOS,United States,US,international,B787-9,548,5240.0,0.025,0.02,0.1,0.15,0.3,0.4
R509,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,SFO,United States,US,international,B787-9,365,8700.0,0.025,0.02,0.1,0.15,0.3,0.4
R510,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,ORD,United States,US,international,B787-9,365,6350.0,0.025,0.02,0.1,0.15,0.3,0.4
R511,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,MIA,United States,US,international,B787-9,548,7200.0,0.025,0.02,0.1,0.15,0.3,0.4
R512,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,SEA,United States,US,international,B787-9,365,7830.0,0.025,0.02,0.1,0.15,0.3,0.4
R513,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,YYZ,Canada,US,international,A330-300,365,5730.0,0.025,0.02,0.1,0.15,0.3,0.4
R514,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,NRT,Japan,APAC,international,A350-900,548,9600.0,0.025,0.02,0.1,0.15,0.3,0.4
R515,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,SIN,Singapore,APAC,international,A350-900,548,10850.0,0.025,0.02,0.1,0.15,0.3,0.4
R516,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,JFK,United States,US,international,A330-300,548,5900.0,0.025,0.02,0.06,0.15,0.3,0.4
R517,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,IAD,United States,US,international,A330-300,365,6100.0,0.025,0.02,0.06,0.15,0.3,0.4
R518,SN,Brussels Airlines,Passenger,BRU,Belgium,EU,NBO,Kenya,ROW,international,A330-300,548,6250.0,0.025,0.02,0.06,0.15,0.3,0.4
